from_id,to_id,tie_strength,physical_proximity,kinship_relation,sharing_history,kinship_encoded
H703,H415,0.9833333333333334,0.6875000000000001,neighbor,2,
H703,H649,0.7166666666666666,0.3458333333333333,sibling,0,3.0
H704,H708,0.11666666666666659,0.1375,neighbor,0,
H704,H804,0.2833333333333332,0.38333333333333336,other,0,1.0
H705,H842,0.7,0.1916666666666667,sibling,1,3.0
H705,H437,0.6833333333333333,0.3333333333333333,neighbor,0,
H705,H76,0.1499999999999999,0.5458333333333334,other,2,1.0
H705,H720,0.43333333333333335,0.9416666666666667,sibling,2,3.0
H706,H911,0.8999999999999999,0.8916666666666668,sibling,1,3.0
H706,H781,0.9833333333333334,0.0625,sibling,0,3.0
H706,H362,0.34999999999999987,0.5541666666666667,other,0,1.0
H706,H880,0.04999999999999993,0.5750000000000001,sibling,2,3.0
H707,H786,0.7166666666666666,0.7333333333333334,cousin,0,2.0
H707,H792,0.6000000000000001,0.8,sibling,0,3.0
H707,H119,0.19999999999999996,0.1791666666666667,other,2,1.0
H707,H533,0.5666666666666667,0.6458333333333334,other,2,1.0
H708,H107,0.5833333333333333,0.5333333333333333,neighbor,2,
H708,H613,0.9333333333333333,0.9166666666666666,neighbor,1,
H708,H858,0.8333333333333333,0.21666666666666667,sibling,0,3.0
H708,H70,0.09999999999999998,0.48333333333333334,neighbor,2,
H709,H223,0.8500000000000001,0.25416666666666665,neighbor,0,
H709,H888,0.7,0.1125,sibling,0,3.0
H709,H494,0.6500000000000001,0.6666666666666667,other,2,1.0
H709,H202,0.6833333333333333,0.4333333333333333,cousin,0,2.0
H710,H369,0.75,0.4458333333333333,sibling,1,3.0
H711,H26,0.7333333333333332,0.7833333333333334,cousin,2,2.0
H711,H456,0.7833333333333332,0.2833333333333333,other,2,1.0
H711,H58,0.7833333333333332,0.25416666666666665,other,0,1.0
H712,H239,0.95,0.3,cousin,0,2.0
H712,H120,0.11666666666666659,0.7958333333333333,neighbor,1,
H712,H248,0.33333333333333326,0.0,sibling,1,3.0
H713,H997,0.8333333333333333,0.20833333333333331,other,2,1.0
H713,H155,0.5166666666666666,0.058333333333333334,cousin,0,2.0
H713,H577,0.8666666666666667,0.8458333333333333,cousin,0,2.0
H713,H793,0.0,0.6916666666666668,neighbor,0,
H714,H459,0.34999999999999987,0.5250000000000001,cousin,1,2.0
H714,H805,0.06666666666666665,0.05,other,0,1.0
H715,H700,0.8166666666666667,0.6041666666666667,neighbor,1,
H715,H162,0.3666666666666667,0.024999999999999994,other,1,1.0
H715,H923,0.8999999999999999,0.12916666666666665,sibling,1,3.0
H716,H237,0.8500000000000001,0.6916666666666668,cousin,0,2.0
H716,H991,0.41666666666666674,0.14166666666666666,cousin,2,2.0
H716,H955,0.6333333333333333,0.8416666666666668,sibling,0,3.0
H716,H690,0.29999999999999993,0.5041666666666668,sibling,2,3.0
H717,H987,0.33333333333333326,0.4083333333333334,other,1,1.0
H717,H92,0.8999999999999999,0.10416666666666667,sibling,0,3.0
H717,H96,0.16666666666666663,0.925,cousin,2,2.0
H718,H192,0.5333333333333332,0.4791666666666667,sibling,0,3.0
H718,H355,0.11666666666666659,0.06666666666666667,neighbor,2,
H719,H948,0.04999999999999993,0.10000000000000002,sibling,1,3.0
H719,H841,0.29999999999999993,0.5250000000000001,sibling,0,3.0
H719,H222,0.48333333333333317,0.2916666666666667,cousin,1,2.0
H719,H299,0.19999999999999996,0.2416666666666667,cousin,0,2.0
H720,H130,0.11666666666666659,0.6583333333333333,cousin,0,2.0
H720,H37,0.04999999999999993,0.5041666666666668,neighbor,0,
H721,H207,0.44999999999999996,0.9041666666666668,cousin,0,2.0
H721,H206,0.9833333333333334,0.75,sibling,2,3.0
H722,H830,0.41666666666666674,0.7583333333333334,neighbor,0,
H722,H474,0.21666666666666667,0.21249999999999997,cousin,1,2.0
H723,H522,0.9166666666666665,0.4875,sibling,2,3.0
H723,H969,0.19999999999999996,0.8916666666666668,cousin,2,2.0
H723,H7,0.9333333333333333,0.8916666666666668,cousin,1,2.0
H724,H477,0.033333333333333215,0.26666666666666666,sibling,1,3.0
H725,H123,0.31666666666666654,0.5458333333333334,other,1,1.0
H726,H329,0.31666666666666654,0.3458333333333333,other,0,1.0
H726,H390,0.8999999999999999,0.6000000000000001,cousin,0,2.0
H727,H593,0.5833333333333333,0.9916666666666668,other,0,1.0
H728,H641,0.16666666666666663,0.18333333333333335,neighbor,0,
H728,H341,0.04999999999999993,0.6250000000000001,cousin,0,2.0
H728,H198,0.18333333333333335,0.4708333333333334,other,1,1.0
H729,H927,0.4666666666666668,0.675,sibling,1,3.0
H730,H372,0.8999999999999999,0.9541666666666668,sibling,1,3.0
H730,H778,0.9333333333333333,0.05416666666666667,sibling,2,3.0
H730,H629,0.25,0.3458333333333333,other,1,1.0
H730,H928,0.31666666666666654,0.7708333333333334,sibling,0,3.0
H731,H470,0.8833333333333333,0.36666666666666664,sibling,2,3.0
H731,H570,0.44999999999999996,0.14166666666666666,sibling,2,3.0
H732,H386,0.9333333333333333,0.6833333333333333,neighbor,0,
H732,H43,0.4666666666666668,0.43749999999999994,other,0,1.0
H732,H626,0.5666666666666667,0.12083333333333333,neighbor,0,
H732,H376,0.31666666666666654,0.21666666666666667,other,2,1.0
H733,H953,0.1333333333333333,0.8,neighbor,1,
H733,H676,0.18333333333333335,0.7541666666666667,sibling,2,3.0
H734,H82,0.6833333333333333,0.7250000000000001,neighbor,0,
H734,H125,0.3999999999999999,0.21666666666666667,sibling,0,3.0
H735,H115,0.9833333333333334,0.04166666666666667,sibling,0,3.0
H735,H769,0.95,0.6875000000000001,neighbor,1,
H735,H883,0.18333333333333335,0.46249999999999997,cousin,1,2.0
H735,H504,0.9666666666666666,0.21249999999999997,other,2,1.0
H736,H508,0.31666666666666654,0.8291666666666667,sibling,0,3.0
H736,H470,0.033333333333333215,0.9791666666666669,other,0,1.0
H736,H968,0.25,0.029166666666666674,cousin,2,2.0
H736,H383,0.9166666666666665,0.7416666666666667,sibling,1,3.0
H737,H459,0.48333333333333317,0.9208333333333334,cousin,1,2.0
H738,H436,0.95,0.6791666666666667,other,2,1.0
H738,H659,0.7666666666666666,0.02083333333333333,cousin,2,2.0
H739,H500,0.6666666666666667,0.9166666666666666,other,1,1.0
H739,H990,0.9166666666666665,0.5875,cousin,1,2.0
H740,H358,0.5833333333333333,0.09583333333333334,other,2,1.0
H740,H19,0.21666666666666667,0.8791666666666668,sibling,2,3.0
H741,H889,0.8999999999999999,0.35833333333333334,cousin,0,2.0
H741,H223,0.08333333333333326,0.7416666666666667,sibling,0,3.0
H741,H611,0.5333333333333332,0.5958333333333334,cousin,2,2.0
H742,H733,0.5333333333333332,0.5166666666666667,neighbor,1,
H742,H9,0.9666666666666666,0.43749999999999994,other,2,1.0
H742,H249,0.6833333333333333,0.8541666666666667,other,1,1.0
H743,H532,0.21666666666666667,0.6583333333333333,other,1,1.0
H743,H194,0.033333333333333215,0.11666666666666668,cousin,1,2.0
H743,H680,0.75,0.9916666666666668,neighbor,0,
H744,H612,0.4666666666666668,0.31666666666666665,neighbor,1,
H745,H786,0.09999999999999998,0.5333333333333333,neighbor,0,
H745,H498,0.19999999999999996,0.8458333333333333,sibling,0,3.0
H745,H425,0.41666666666666674,0.10416666666666667,other,1,1.0
H746,H482,0.5166666666666666,0.6458333333333334,other,0,1.0
H746,H806,0.9166666666666665,0.6333333333333334,other,0,1.0
H746,H477,0.8833333333333333,0.7416666666666667,sibling,2,3.0
H747,H895,0.8833333333333333,0.5250000000000001,sibling,0,3.0
H747,H707,0.8666666666666667,0.20833333333333331,other,0,1.0
H747,H813,0.48333333333333317,0.07500000000000001,other,1,1.0
H747,H410,0.2333333333333334,0.44999999999999996,sibling,2,3.0
H748,H733,1.0,0.08750000000000001,other,2,1.0
H748,H234,0.2333333333333334,0.37916666666666665,sibling,1,3.0
H749,H190,0.2833333333333332,0.6166666666666668,sibling,0,3.0
H750,H608,0.6833333333333333,0.9125000000000001,sibling,1,3.0
H751,H42,0.3666666666666667,0.55,cousin,1,2.0
H751,H438,0.95,0.9625000000000002,sibling,2,3.0
H751,H378,0.3666666666666667,0.9583333333333334,neighbor,0,
H752,H416,0.016666666666666607,0.975,cousin,1,2.0
H752,H164,0.8999999999999999,0.20416666666666666,other,2,1.0
H753,H363,0.41666666666666674,0.22499999999999998,sibling,1,3.0
H753,H942,0.19999999999999996,0.75,cousin,1,2.0
H753,H614,0.7166666666666666,0.8541666666666667,sibling,2,3.0
H754,H876,0.11666666666666659,0.02083333333333333,neighbor,0,
H754,H472,0.5833333333333333,0.1875,cousin,1,2.0
H754,H642,0.5666666666666667,0.5833333333333334,sibling,1,3.0
H754,H586,0.033333333333333215,0.23333333333333334,sibling,1,3.0
H755,H487,0.29999999999999993,0.1791666666666667,other,0,1.0
H755,H446,0.5166666666666666,0.6875000000000001,cousin,0,2.0
H756,H458,0.25,0.6208333333333335,cousin,0,2.0
H756,H67,0.3833333333333333,0.2458333333333333,sibling,1,3.0
H757,H70,0.43333333333333335,0.12916666666666665,sibling,1,3.0
H757,H356,0.19999999999999996,0.41250000000000003,neighbor,2,
H757,H726,0.5,0.7958333333333333,cousin,0,2.0
H758,H508,0.5,0.6583333333333333,neighbor,0,
H759,H212,0.16666666666666663,0.47500000000000003,other,1,1.0
H760,H461,0.8500000000000001,0.9375000000000001,neighbor,0,
H760,H739,0.95,0.5833333333333334,cousin,0,2.0
H760,H16,0.4666666666666668,0.10000000000000002,cousin,2,2.0
H760,H222,0.5833333333333333,0.058333333333333334,cousin,1,2.0
H761,H383,0.7,0.47500000000000003,neighbor,2,
H761,H971,0.7166666666666666,0.9833333333333335,cousin,2,2.0
H761,H730,0.6666666666666667,0.037500000000000006,neighbor,0,
H761,H12,0.31666666666666654,0.6166666666666668,other,2,1.0
H762,H212,0.19999999999999996,0.2625,other,2,1.0
H762,H788,0.18333333333333335,0.15000000000000002,sibling,1,3.0
H763,H81,0.2833333333333332,0.975,cousin,2,2.0
H763,H564,0.25,0.5083333333333334,neighbor,1,
H764,H41,0.2833333333333332,0.7250000000000001,cousin,2,2.0
H765,H58,0.2833333333333332,0.7208333333333334,cousin,1,2.0
H766,H958,0.6833333333333333,0.37083333333333335,sibling,2,3.0
H767,H732,0.06666666666666665,0.3333333333333333,cousin,1,2.0
H768,H128,0.2666666666666667,0.9,sibling,1,3.0
H768,H213,0.8666666666666667,0.6208333333333335,cousin,0,2.0
H768,H951,0.5,0.1916666666666667,neighbor,2,
H768,H65,0.8333333333333333,0.21249999999999997,other,0,1.0
H769,H132,0.95,0.5125000000000001,other,2,1.0
H770,H671,0.3833333333333333,0.7375000000000002,other,1,1.0
H771,H601,0.5833333333333333,0.5166666666666667,other,2,1.0
H771,H464,0.8833333333333333,0.8875000000000001,cousin,2,2.0
H771,H948,0.1333333333333333,0.9833333333333335,other,2,1.0
H772,H454,0.41666666666666674,0.9791666666666669,sibling,2,3.0
H772,H337,0.3833333333333333,0.44166666666666665,neighbor,1,
H772,H625,0.016666666666666607,0.16666666666666669,other,1,1.0
H773,H237,0.43333333333333335,0.5833333333333334,cousin,1,2.0
H774,H372,0.5166666666666666,0.0625,sibling,0,3.0
H774,H101,0.6333333333333333,0.033333333333333326,sibling,2,3.0
H775,H402,0.6833333333333333,0.49166666666666664,other,2,1.0
H775,H810,0.43333333333333335,0.08750000000000001,sibling,2,3.0
H776,H573,0.06666666666666665,0.2,neighbor,1,
H776,H288,0.31666666666666654,0.12083333333333333,sibling,1,3.0
H776,H404,0.75,0.35416666666666663,neighbor,1,
H776,H398,0.7666666666666666,0.39583333333333337,cousin,2,2.0
H777,H319,0.5166666666666666,0.975,sibling,2,3.0
H777,H292,0.7166666666666666,0.375,cousin,1,2.0
H777,H5,0.16666666666666663,0.22499999999999998,cousin,2,2.0
H778,H614,0.21666666666666667,0.36666666666666664,cousin,1,2.0
H779,H657,0.1333333333333333,0.11666666666666668,neighbor,0,
H780,H201,0.9833333333333334,0.5666666666666668,other,2,1.0
H780,H599,0.5,0.12083333333333333,neighbor,2,
H781,H248,0.1333333333333333,0.2583333333333333,cousin,1,2.0
H781,H830,0.7666666666666666,0.30416666666666664,sibling,0,3.0
H781,H440,0.2833333333333332,0.9083333333333333,sibling,0,3.0
H782,H71,0.21666666666666667,0.15000000000000002,neighbor,2,
H783,H206,0.9333333333333333,0.08750000000000001,cousin,2,2.0
H784,H747,0.18333333333333335,0.14166666666666666,other,0,1.0
H784,H979,0.5,0.8708333333333333,neighbor,2,
H784,H818,0.3999999999999999,0.6000000000000001,cousin,2,2.0
H784,H168,0.5,0.7125000000000001,sibling,1,3.0
H785,H644,0.5166666666666666,0.3416666666666667,cousin,1,2.0
H785,H578,0.5,0.9916666666666668,neighbor,0,
H786,H448,0.5,0.004166666666666666,cousin,1,2.0
H786,H936,0.8166666666666667,0.6416666666666667,other,0,1.0
H786,H976,0.7333333333333332,0.7083333333333334,cousin,1,2.0
H787,H979,0.21666666666666667,0.1125,cousin,1,2.0
H788,H172,0.11666666666666659,0.12916666666666665,sibling,2,3.0
H789,H996,0.25,0.1125,cousin,0,2.0
H789,H7,0.44999999999999996,0.4666666666666666,neighbor,1,
H789,H175,0.8999999999999999,0.3416666666666667,neighbor,0,
H790,H123,0.44999999999999996,0.275,sibling,2,3.0
H790,H617,0.8666666666666667,0.75,cousin,2,2.0
H790,H296,0.3666666666666667,0.7291666666666667,cousin,2,2.0
H791,H16,0.6333333333333333,0.8416666666666668,neighbor,0,
H792,H955,0.7333333333333332,0.41250000000000003,neighbor,0,
H792,H676,0.8833333333333333,0.1875,cousin,0,2.0
H792,H945,0.9333333333333333,0.07916666666666666,cousin,1,2.0
H792,H107,0.8999999999999999,0.7458333333333333,other,1,1.0
H793,H415,0.6500000000000001,0.7375000000000002,other,2,1.0
H793,H954,0.6166666666666667,0.6208333333333335,sibling,0,3.0
H793,H986,0.9333333333333333,0.7666666666666667,sibling,1,3.0
H794,H964,0.3833333333333333,0.20416666666666666,sibling,0,3.0
H794,H116,0.29999999999999993,0.8541666666666667,other,1,1.0
H794,H433,0.9833333333333334,0.058333333333333334,sibling,0,3.0
H795,H443,0.41666666666666674,0.06666666666666667,cousin,0,2.0
H795,H627,0.06666666666666665,0.01666666666666667,neighbor,0,
H795,H332,1.0,0.09583333333333334,cousin,0,2.0
H796,H260,0.25,0.9958333333333335,cousin,0,2.0
H796,H758,0.5666666666666667,0.4666666666666666,cousin,1,2.0
H796,H366,0.3833333333333333,0.11666666666666668,other,1,1.0
H797,H502,0.8833333333333333,0.08333333333333333,neighbor,1,
H797,H311,0.7833333333333332,0.16249999999999998,neighbor,1,
H798,H896,0.9833333333333334,0.6708333333333334,neighbor,1,
H799,H926,0.18333333333333335,0.975,cousin,1,2.0
H799,H206,0.7833333333333332,0.7333333333333334,cousin,2,2.0
H799,H901,0.55,0.15000000000000002,neighbor,1,
H799,H441,0.31666666666666654,0.8291666666666667,sibling,1,3.0
H800,H714,0.44999999999999996,0.5541666666666667,other,2,1.0
H800,H187,0.8333333333333333,0.20416666666666666,neighbor,0,
H801,H496,0.1333333333333333,0.6291666666666668,sibling,2,3.0
H802,H1000,0.9333333333333333,0.1125,other,2,1.0
H802,H990,0.8666666666666667,0.02083333333333333,cousin,2,2.0
H802,H620,0.3999999999999999,0.6708333333333334,cousin,1,2.0
H803,H179,0.3833333333333333,0.6541666666666667,sibling,0,3.0
H803,H260,0.34999999999999987,0.42500000000000004,sibling,0,3.0
H803,H436,0.34999999999999987,0.9291666666666668,cousin,0,2.0
H804,H572,0.8500000000000001,0.8500000000000001,neighbor,0,
H804,H603,0.7666666666666666,0.6791666666666667,other,2,1.0
H804,H806,0.75,0.17083333333333334,cousin,1,2.0
H804,H768,0.6333333333333333,0.5916666666666668,cousin,0,2.0
H805,H790,0.55,0.2833333333333333,other,0,1.0
H805,H858,0.33333333333333326,0.9333333333333333,neighbor,1,
H805,H983,0.18333333333333335,0.2791666666666667,neighbor,2,
H806,H149,0.31666666666666654,0.6416666666666667,cousin,2,2.0
H806,H492,0.016666666666666607,0.32916666666666666,sibling,2,3.0
H806,H123,0.21666666666666667,0.9083333333333333,sibling,2,3.0
H806,H63,0.7666666666666666,0.5708333333333334,cousin,1,2.0
H807,H354,0.25,0.8291666666666667,neighbor,1,
H807,H167,0.5833333333333333,0.9500000000000001,neighbor,2,
H807,H271,0.6666666666666667,0.17083333333333334,cousin,1,2.0
H808,H462,0.8166666666666667,0.7708333333333334,other,0,1.0
H808,H861,0.9666666666666666,0.8750000000000001,neighbor,2,
H808,H694,0.41666666666666674,0.012499999999999997,cousin,2,2.0
H809,H783,0.7333333333333332,0.9416666666666667,other,0,1.0
H810,H107,0.19999999999999996,0.12083333333333333,other,2,1.0
H810,H991,0.04999999999999993,0.01666666666666667,other,1,1.0
H810,H175,0.16666666666666663,0.9833333333333335,sibling,2,3.0
H810,H250,0.3833333333333333,0.20416666666666666,other,2,1.0
H811,H940,0.9166666666666665,0.5541666666666667,sibling,2,3.0
H811,H772,0.25,0.7875000000000001,sibling,2,3.0
H812,H268,0.1499999999999999,0.7833333333333334,cousin,0,2.0
H813,H302,0.6500000000000001,0.3375,sibling,2,3.0
H813,H962,0.31666666666666654,0.1333333333333333,neighbor,1,
H813,H272,0.7,0.3083333333333333,other,1,1.0
H813,H367,0.4666666666666668,0.2916666666666667,other,2,1.0
H814,H491,0.7166666666666666,0.6375000000000001,other,0,1.0
H815,H889,0.7666666666666666,0.38333333333333336,cousin,1,2.0
H815,H460,0.5166666666666666,0.8291666666666667,cousin,1,2.0
H815,H184,0.33333333333333326,0.1791666666666667,cousin,2,2.0
H815,H297,0.7333333333333332,0.6250000000000001,other,1,1.0
H816,H561,0.55,0.23333333333333334,cousin,0,2.0
H816,H509,0.3833333333333333,0.9083333333333333,other,0,1.0
H816,H959,0.19999999999999996,0.4791666666666667,sibling,2,3.0
H817,H109,0.7666666666666666,0.5666666666666668,cousin,2,2.0
H817,H739,0.09999999999999998,0.01666666666666667,sibling,0,3.0
H817,H579,0.5333333333333332,0.8958333333333334,other,1,1.0
H817,H835,0.43333333333333335,0.7291666666666667,sibling,1,3.0
H818,H491,0.43333333333333335,0.04583333333333332,other,2,1.0
H818,H526,0.33333333333333326,0.8750000000000001,other,2,1.0
H819,H217,0.7333333333333332,0.6583333333333333,other,0,1.0
H820,H36,0.7833333333333332,0.37083333333333335,sibling,2,3.0
H820,H788,0.5,0.9583333333333334,sibling,0,3.0
H821,H168,0.5833333333333333,0.05,other,0,1.0
H821,H919,0.3666666666666667,0.30416666666666664,neighbor,2,
H821,H145,0.19999999999999996,0.7125000000000001,cousin,0,2.0
H821,H784,0.8500000000000001,0.7000000000000001,other,0,1.0
H822,H463,0.33333333333333326,0.9791666666666669,sibling,0,3.0
H822,H572,0.8833333333333333,0.65,neighbor,1,
H822,H375,0.6000000000000001,0.35,neighbor,2,
H823,H31,0.18333333333333335,0.5333333333333333,cousin,1,2.0
H824,H57,0.2666666666666667,0.1791666666666667,sibling,2,3.0
H824,H984,0.5833333333333333,0.9,neighbor,0,
H824,H405,0.34999999999999987,0.7083333333333334,sibling,1,3.0
H825,H255,0.29999999999999993,0.8958333333333334,other,1,1.0
H825,H247,0.5833333333333333,0.1125,cousin,1,2.0
H826,H671,0.06666666666666665,0.7666666666666667,other,1,1.0
H827,H794,0.08333333333333326,0.5791666666666667,sibling,1,3.0
H827,H735,0.016666666666666607,0.8791666666666668,neighbor,2,
H828,H64,0.18333333333333335,0.8625,sibling,0,3.0
H829,H4,0.6000000000000001,0.3333333333333333,neighbor,2,
H829,H610,0.8999999999999999,0.1333333333333333,other,0,1.0
H830,H191,0.3666666666666667,0.20416666666666666,cousin,0,2.0
H831,H709,0.033333333333333215,0.925,cousin,2,2.0
H831,H365,0.6666666666666667,0.4208333333333334,cousin,0,2.0
H831,H743,0.21666666666666667,0.7250000000000001,sibling,2,3.0
H831,H39,0.9666666666666666,0.6208333333333335,other,2,1.0
H832,H245,0.7833333333333332,0.5333333333333333,other,0,1.0
H832,H794,0.18333333333333335,0.25,cousin,0,2.0
H833,H949,0.09999999999999998,0.8125,other,2,1.0
H833,H846,0.43333333333333335,0.7250000000000001,neighbor,0,
H834,H759,0.18333333333333335,0.9833333333333335,cousin,2,2.0
H834,H935,0.2666666666666667,0.5750000000000001,sibling,2,3.0
H835,H600,0.7166666666666666,0.5791666666666667,neighbor,1,
H835,H983,0.33333333333333326,0.25416666666666665,cousin,0,2.0
H835,H995,0.6500000000000001,0.9708333333333335,cousin,0,2.0
H835,H492,0.5,0.0,neighbor,1,
H836,H323,0.5833333333333333,0.6708333333333334,neighbor,2,
H836,H270,0.2666666666666667,0.4208333333333334,neighbor,0,
H837,H174,1.0,0.004166666666666666,other,0,1.0
H837,H117,0.6500000000000001,0.2416666666666667,cousin,2,2.0
H837,H312,0.44999999999999996,0.1916666666666667,sibling,0,3.0
H837,H757,0.6833333333333333,0.28750000000000003,other,1,1.0
H838,H792,0.3999999999999999,0.175,other,1,1.0
H838,H52,0.3999999999999999,0.1375,other,1,1.0
H838,H991,0.9166666666666665,0.46249999999999997,sibling,2,3.0
H839,H5,0.1499999999999999,0.20416666666666666,cousin,2,2.0
H840,H337,0.44999999999999996,0.8458333333333333,sibling,0,3.0
H840,H288,0.8500000000000001,0.8958333333333334,neighbor,2,
H840,H698,0.9833333333333334,0.06666666666666667,cousin,1,2.0
H840,H438,0.9166666666666665,0.012499999999999997,cousin,1,2.0
H841,H762,0.29999999999999993,0.9791666666666669,neighbor,1,
H841,H883,0.04999999999999993,0.925,other,2,1.0
H841,H757,0.7333333333333332,0.10833333333333332,other,2,1.0
H842,H843,0.2833333333333332,0.12083333333333333,sibling,0,3.0
H843,H333,0.3666666666666667,0.2,neighbor,0,
H843,H172,0.08333333333333326,0.37916666666666665,neighbor,2,
H844,H417,0.55,0.14166666666666666,other,2,1.0
H845,H651,1.0,0.5000000000000001,cousin,0,2.0
H845,H780,0.19999999999999996,0.1958333333333333,sibling,0,3.0
H846,H917,0.75,0.9458333333333334,sibling,2,3.0
H846,H216,0.3999999999999999,0.7041666666666667,other,2,1.0
H846,H606,0.7166666666666666,0.5791666666666667,cousin,0,2.0
H847,H56,0.3999999999999999,0.5041666666666668,other,2,1.0
H847,H57,0.8999999999999999,0.18333333333333335,other,1,1.0
H847,H277,0.3833333333333333,0.9958333333333335,neighbor,1,
H847,H182,0.34999999999999987,0.8666666666666668,cousin,1,2.0
H848,H628,0.9333333333333333,0.6541666666666667,cousin,1,2.0
H849,H62,0.016666666666666607,0.7125000000000001,other,0,1.0
H849,H971,0.016666666666666607,0.975,sibling,1,3.0
H849,H109,0.5166666666666666,0.2625,cousin,0,2.0
H849,H302,0.6166666666666667,0.6333333333333334,cousin,0,2.0
H850,H822,0.2666666666666667,0.29583333333333334,cousin,2,2.0
H850,H106,0.55,0.7125000000000001,neighbor,1,
H851,H676,0.6333333333333333,0.23333333333333334,sibling,1,3.0
H851,H598,0.1499999999999999,0.1958333333333333,cousin,2,2.0
H851,H237,0.1333333333333333,0.8416666666666668,cousin,0,2.0
H852,H762,0.2666666666666667,0.6333333333333334,cousin,0,2.0
H853,H782,0.2833333333333332,0.5458333333333334,cousin,1,2.0
H853,H483,0.09999999999999998,0.1875,cousin,1,2.0
H854,H625,0.75,0.033333333333333326,cousin,1,2.0
H854,H197,0.16666666666666663,0.42500000000000004,neighbor,0,
H854,H17,0.41666666666666674,0.029166666666666674,neighbor,1,
H854,H576,0.21666666666666667,0.5875,cousin,2,2.0
H855,H51,0.8333333333333333,0.05416666666666667,neighbor,0,
H855,H425,0.5333333333333332,0.5000000000000001,neighbor,0,
H855,H74,0.04999999999999993,0.8708333333333333,neighbor,1,
H855,H932,0.7,0.9375000000000001,other,1,1.0
H856,H252,0.8333333333333333,0.5750000000000001,other,1,1.0
H856,H888,0.44999999999999996,0.1375,neighbor,1,
H856,H497,0.19999999999999996,0.9625000000000002,cousin,2,2.0
H856,H684,0.8666666666666667,0.1875,sibling,2,3.0
H857,H506,0.18333333333333335,0.75,other,2,1.0
H857,H143,0.5666666666666667,0.1916666666666667,sibling,0,3.0
H857,H59,0.1333333333333333,0.2583333333333333,cousin,2,2.0
H858,H632,0.5833333333333333,0.2791666666666667,cousin,0,2.0
H858,H914,0.34999999999999987,0.1125,neighbor,0,
H859,H116,0.75,0.775,sibling,0,3.0
H859,H712,0.7333333333333332,0.3208333333333333,sibling,2,3.0
H859,H825,0.8166666666666667,0.0625,cousin,1,2.0
H860,H770,0.6833333333333333,0.30416666666666664,other,1,1.0
H860,H218,0.3833333333333333,0.6666666666666667,sibling,2,3.0
H860,H412,0.3999999999999999,0.6291666666666668,neighbor,2,
H861,H759,0.43333333333333335,0.6791666666666667,other,1,1.0
H861,H120,0.8333333333333333,0.22499999999999998,neighbor,1,
H861,H569,0.0,0.125,sibling,1,3.0
H861,H104,0.8999999999999999,0.6000000000000001,cousin,0,2.0
H862,H880,0.25,0.3625,neighbor,0,
H862,H899,0.18333333333333335,0.8125,sibling,1,3.0
H862,H754,0.5833333333333333,0.4083333333333334,sibling,0,3.0
H863,H933,0.44999999999999996,0.8666666666666668,cousin,2,2.0
H864,H583,1.0,0.5583333333333333,other,0,1.0
H864,H671,1.0,0.44166666666666665,cousin,0,2.0
H864,H804,0.9666666666666666,0.16249999999999998,cousin,2,2.0
H865,H222,0.08333333333333326,0.20833333333333331,neighbor,0,
H866,H531,0.31666666666666654,0.8041666666666667,sibling,0,3.0
H867,H90,0.9666666666666666,0.9416666666666667,other,1,1.0
H867,H986,0.1499999999999999,0.9166666666666666,sibling,2,3.0
H867,H144,0.7333333333333332,0.375,sibling,0,3.0
H867,H597,0.5666666666666667,0.6125,neighbor,0,
H868,H598,0.0,0.04583333333333332,cousin,1,2.0
H868,H992,0.3999999999999999,0.029166666666666674,other,1,1.0
H868,H989,0.1333333333333333,0.6916666666666668,sibling,2,3.0
H869,H335,0.33333333333333326,0.35416666666666663,sibling,1,3.0
H869,H334,0.6166666666666667,0.3,other,2,1.0
H870,H951,0.1333333333333333,0.8416666666666668,other,0,1.0
H871,H384,0.5,0.8083333333333335,cousin,1,2.0
H871,H25,0.34999999999999987,0.4791666666666667,cousin,1,2.0
H872,H624,0.19999999999999996,0.20416666666666666,cousin,0,2.0
H873,H774,0.8,0.5250000000000001,neighbor,0,
H873,H179,0.9666666666666666,0.8833333333333335,cousin,1,2.0
H873,H376,0.29999999999999993,0.5208333333333335,sibling,0,3.0
H874,H382,0.34999999999999987,0.21249999999999997,neighbor,1,
H874,H492,0.16666666666666663,0.6666666666666667,other,1,1.0
H874,H629,0.44999999999999996,0.1125,other,2,1.0
H875,H672,0.75,0.9958333333333335,cousin,0,2.0
H876,H296,0.75,0.8375,sibling,2,3.0
H877,H329,0.44999999999999996,0.8291666666666667,cousin,2,2.0
H877,H209,0.2833333333333332,0.11666666666666668,other,2,1.0
H877,H935,0.7833333333333332,0.8333333333333335,other,1,1.0
H878,H728,0.44999999999999996,0.9083333333333333,sibling,1,3.0
H878,H976,0.2666666666666667,0.8291666666666667,neighbor,0,
H879,H224,0.08333333333333326,0.9916666666666668,sibling,2,3.0
H879,H837,0.9666666666666666,0.09583333333333334,cousin,1,2.0
H879,H637,0.7833333333333332,0.775,neighbor,1,
H879,H912,0.55,0.6708333333333334,neighbor,1,
H880,H799,0.033333333333333215,0.6458333333333334,other,1,1.0
H880,H212,0.8333333333333333,0.07916666666666666,other,1,1.0
H881,H372,0.04999999999999993,0.1958333333333333,neighbor,1,
H881,H763,0.75,0.5041666666666668,other,0,1.0
H881,H44,0.18333333333333335,0.6208333333333335,neighbor,0,
H882,H384,0.8833333333333333,0.9541666666666668,other,2,1.0
